source,race_id,detail_url,crawled_at,last_checked,name,date_raw,event_date,time_raw,start_time,region,sido,venue,road_address,events_raw,distances,event_types,has_full,has_half,has_10k,has_5k,category,organizer,reg_start,reg_end,reg_status,official_url,description,image_url,contact_email,contact_phone,latitude,longitude
마라톤온라인,roadrun-41635,http://www.roadrun.co.kr/schedule/view.php?no=41635,2026-06-14T20:48:07,2026-06-14,2026 전마협회장배 청주마라톤,2026년9월6일 출발시간:오전 7시 30분,2026-09-06,2026년9월6일 출발시간:오전 7시 30분,07:30,충북,충청북도,청주 무심천 체육공원,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,전국마라톤협회,2026-06-10,2026-08-06,접수중,http://mara1080.com/event/a9780087-8fc3-4849-a234-7659978f6792,"● 일시 : 2026년 9월 6일(일) 출발: 오전 7시 30분 (집결 6시 30분) ● 장소 : 청주 무심천체육공원 ● 주최 : 전국마라톤협회 ● 후원 : 청주시육상연맹 ● 협력 : 월드런(world run), 전사모 페이싱팀 ● 선착순 3,000명(5km : 1,000명, 10km : 2,000명)",,,,36.6392628982389,127.483279186986
마라톤온라인,roadrun-41628,http://www.roadrun.co.kr/schedule/view.php?no=41628,2026-06-14T20:48:10,2026-06-14,제9회 인천 서구청장배 단축마라톤,2026년9월6일 출발시간:08시30분,2026-09-06,2026년9월6일 출발시간:08시30분,08:30,인천,인천광역시,청라호수공원 멀티프라자 트랙,,"10km,4.3km","[10.0, 4.3]","[""10km"", ""4.3km""]",False,False,True,False,로드,인천광역시 체육회,2026-06-10,2026-08-10,접수중,http://www.sgicaaf.co.kr,"<2026년 제9회 서구청장배 단축마라톤대회 요강> ●일 시 : 2026 9. 6.(일) 07:20 집결 (08:30 출발) 개회식 07시30분 ●장 소 : 청라호수공원 복합문화센터 앞 멀티프라자 트랙 ●참가신청 : 2026. 8. 10.(금) 18시까지 (6월10일부터~ ●참가종목 : 10km, 4.3km -참가비 : 25,000원 (기념품 : 기념티,  메달, 기록칩 제공) -계좌 : 국민은행 / 658101-01-718700 / 인천시서구육상연맹 -접수방법 : 홈페이지 www.sgicaaf.co.kr >단체신청,홈페이지 엑셀자료다운받아 이메일 : mus1787@naver.com 신청 ●시상계획 / 트로피,상금 지급 -.남자1위~5위 / 여자1위 ~ 5위(트로피 시상금) 1위 10만원 2위:7만원 3위:5만원 4위:3만원 5위:3만원 (4.3km 종목은 시상금 없고 트로피(1위~3위 남녀 지급) -.최다참가 단체상 1팀 상금 10만원 ●기 타 : 참가자 전원 간식제공, 다량 경품추천 ●대회코스 : -.10km코스 청라멀티프라자[출발(골인)] - 호수공원보행로 1회전 [4.7Km 누적] - 심곡천 청라커넬로 로봇랜드방향[7.2km 누적 ]턴지점  - 청라멀티프라자 10km(누적) 골인 -.4.3km 코스 청라멀티프라자[출발(골인)] - 호수공원보행로 1회전 – 청라멀티프라자(골인) ●문 의 : 서구육상연맹 010-4222-1787 [주최] 인천광역시 서구체육회 [주관] 인천광역시 서구육상연맹 [후원] 인천광역시 서구",,,,37.52518570116659,126.63504186269415
마라톤온라인,roadrun-41582,http://www.roadrun.co.kr/schedule/view.php?no=41582,2026-06-14T20:48:12,2026-06-14,제11회 김대중 평화 마라톤 대회,2026년9월6일 출발시간:08:00,2026-09-06,2026년9월6일 출발시간:08:00,08:00,서울,서울특별시,뚝섬 한강공원 수변무대,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,김대중재단,2026-05-13,2026-08-30,접수중,http://kdjrun.kr/,"지역사회와 한반도의 미래에 따뜻한 희망을 전하는 평화의 축제가 되기를 바랍니다. 오늘 여러분이 내딛는 한 걸음 한 걸음이 서로를 위한 응원이 되고, 내일을 여는 새로운 출발점이 되기를 기대합니다.",,,,37.52843926825315,127.0696398631542
마라톤온라인,roadrun-41402,http://www.roadrun.co.kr/schedule/view.php?no=41402,2026-06-14T20:48:15,2026-06-14,2026 샌드런 IN 영덕,2026년9월6일 출발시간:10:00,2026-09-06,2026년9월6일 출발시간:10:00,10:00,경북,경상북도,영덕 대진해수욕장,,"4km, 8km","[8.0, 4.0]","[""8km"", ""4km""]",False,False,False,False,로드,(주)메이드인피플,2026-03-16,2026-07-06,접수중,http://sandrun.co.kr,...,,,,36.564975337192,129.42686579586
마라톤온라인,roadrun-41556,http://www.roadrun.co.kr/schedule/view.php?no=41556,2026-06-14T20:48:17,2026-06-14,2026 YTN 서울투어마라톤,2026년9월6일 출발시간:07:30,2026-09-06,2026년9월6일 출발시간:07:30,07:30,서울,서울특별시,서울광장 (예정),,"하프,10km","[21.0975, 10.0]","[""하프"", ""10km""]",False,True,True,False,로드,YTN,2026-04-30,2026-04-30,마감,http://run.ytn.co.kr,2026 YTN 서울투어마라톤 2026년 9월 6일 서울광장에서 개최 예정입니다. 접수 일정등 정확한 일정은 추후 공개 하겠습니다.,,,,37.5656726042805,126.977968926957
마라톤온라인,roadrun-41368,http://www.roadrun.co.kr/schedule/view.php?no=41368,2026-06-14T20:48:20,2026-06-14,2026 봉화송이 전국마라톤,2026년9월6일 출발시간:10:00,2026-09-06,2026년9월6일 출발시간:10:00,10:00,경북,경상북도,봉화공설운동장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"봉화군체육회, 매일신문사",2026-02-03,2026-07-27,접수중,http://bonghwarun.kr,2026 봉화송이 전국마라톤대회 많은 참여 부탁 드립니다.,,,,36.8951213944553,128.730372025261
마라톤온라인,roadrun-41254,http://www.roadrun.co.kr/schedule/view.php?no=41254,2026-06-14T20:48:23,2026-06-14,제24회 청광종주TRAILRUNNING,2026년9월6일 출발시간:08:00,2026-09-06,2026년9월6일 출발시간:08:00,08:00,서울,서울특별시,양재동 화물,,26km,[26.0],"[""26km""]",False,False,False,False,트레일,(사)한국산악마라톤연맹,2025-12-18,2026-08-30,접수중,http://www.koreatrail.net/home/main.php,"청광종주 명품 코스를 9월로 연기 했습니다.,",,,,37.4611772182031,127.038272339005
마라톤온라인,roadrun-41032,http://www.roadrun.co.kr/schedule/view.php?no=41032,2026-06-14T20:48:26,2026-06-14,희망드림 제23회 새벽강변 국제마라톤,2026년9월6일 출발시간:07:30,2026-09-06,2026년9월6일 출발시간:07:30,07:30,서울,서울특별시,(양천구)목동운동장,,"하프,10km,5km,3km가족런","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,(사)한국마라톤협회,2026-04-13,2026-06-30,접수중,http://amarunsb.com/,-수익금중 일부를 소아암환우등 소외계층에 기부하는 자선행사입니다,,,,37.5307291364642,126.882098732698
마라톤온라인,roadrun-41549,http://www.roadrun.co.kr/schedule/view.php?no=41549,2026-06-14T20:48:29,2026-06-14,제2회 화이트런 생리대 기부마라톤,2026년9월12일 출발시간:09:00,2026-09-12,2026년9월12일 출발시간:09:00,09:00,서울,서울특별시,영등포구 신정교하부 육상트랙구,,"10km,5km,걷기","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,걷기,"청년일보, (주)소풍",2026-04-27,2026-08-14,접수중,http://whiterun.kr,"기부런, 생리대 기부마라톤대회",,,,37.51744516360152,126.88070229366443
마라톤온라인,roadrun-41532,http://www.roadrun.co.kr/schedule/view.php?no=41532,2026-06-14T20:48:31,2026-06-14,제2회 초록우산 런웨이 마라톤,2026년9월12일 출발시간:오전8시,2026-09-12,2026년9월12일 출발시간:오전8시,08:00,대전,대전광역시,대전엑스포시민광장,,"하프,10km,5km,3km 걷기,3km 걷기(어린이)","[21.0975, 10.0, 5.0, 3.0]","[""하프"", ""10km"", ""5km"", ""3km""]",False,True,True,True,걷기,초록우산 대전세종지역본부,2026-04-13,2026-08-01,접수중,http://mara1080.com/event/9443583f-6577-466c-ab2f-43d1dbd820d4,"＃ 행사명             제2회 초록우산 런웨이 마라톤 ＃ 행사일시          2026년 9월 12일 토요일 ＃ 신청기간          2026년 4월 13일 월요일 ~ 선착순 마감 ＃ 행사 장소         대전엑스포시민광장 ＃ 코스                 3km 걷기, 3km(어린이), 5km, 10km, Half ＃ 기념품             기능성 반팔 티셔츠 선착순 5000명 접수 및 입금순 마감됩니다. 조기 마감될 수 있으니 신청을 서둘러 주세요",,,,36.368065219673205,127.38808571649619
마라톤온라인,roadrun-41420,http://www.roadrun.co.kr/schedule/view.php?no=41420,2026-06-14T20:48:34,2026-06-14,2026 양양 강변 전국 마라톤,2026년9월12일 출발시간:오전 10시,2026-09-12,2026년9월12일 출발시간:오전 10시,10:00,강원,강원특별자치도,강원도 양양군 웰컴센터,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"G1방송, 양양군",2026-02-27,2026-05-31,마감,http://yrun.co.kr,"2월 27일 ~ 3월 20일까지 얼리버드 진행 접수 진행하니 많은 참여바랍니다 Half-얼리버드45,000  10km-얼리버드40,000  5km-얼리버드35,000 3월 21일부터 Half50,000  10km45,000  5km40,000",,,,38.0744915989277,128.624550118653
마라톤온라인,roadrun-41354,http://www.roadrun.co.kr/schedule/view.php?no=41354,2026-06-14T20:48:37,2026-06-14,빵트레일런 2026,2026년9월12일 출발시간:08:00,2026-09-12,2026년9월12일 출발시간:08:00,08:00,강원,강원특별자치도,정선 하이원 리조트,,"10km,30K,20K","[30.0, 20.0, 10.0]","[""30km"", ""20km"", ""10km""]",False,False,True,False,트레일,1986프로덕션,2026-03-31,2026-09-12,접수중,http://bbangtrailrun.co.kr,빵 따라 산 달리는 <빵트레일런2026>,,,,37.20814465709975,128.82597024482814
마라톤온라인,roadrun-41606,http://www.roadrun.co.kr/schedule/view.php?no=41606,2026-06-14T20:48:39,2026-06-14,제26회 강화해변마라톤대회,2026년9월13일 출발시간:08:30,2026-09-13,2026년9월13일 출발시간:08:30,08:30,인천,인천광역시,강화함상공원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"인천일보,(사)인천마라톤조직위",2026-06-08,2026-07-31,접수중,http://www.ganghwamarathon.co.kr/,제26회 강화해변마라톤대회 6월 10일(수) 접수예정!,,,,37.7001038111673,126.384030062471
마라톤온라인,roadrun-41591,http://www.roadrun.co.kr/schedule/view.php?no=41591,2026-06-14T20:48:42,2026-06-14,제 16회 스마일 런 페스티벌(예정),2026년9월13일 출발시간:08:30,2026-09-13,2026년9월13일 출발시간:08:30,08:30,서울,서울특별시,상암동 평화의공원 평화광장,,"하프,10km,5km,걷기","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,걷기,(사)대한치과의사협회,2026-07-01,2026-08-01,접수전,http://www.smilerun.co.kr,제 16회 스마일 런 페스티벌,,,,37.5650560057921,126.896211243867
마라톤온라인,roadrun-41192,http://www.roadrun.co.kr/schedule/view.php?no=41192,2026-06-14T20:48:44,2026-06-14,제14회설악산공룡능선UTMB,2026년9월13일 출발시간:03:00,2026-09-13,2026년9월13일 출발시간:03:00,03:00,강원,강원특별자치도,설익산한계령휴계소,,27km,[27.0],"[""27km""]",False,False,False,False,로드,(사)한국산악마라톤연맹,2025-11-13,2026-08-31,접수중,http://www.koreatrail.net/home/main.php,가장 힘든 설악산에서 여러분과 함께 합니다.,,,,38.09736205663008,128.40651894050362
마라톤온라인,roadrun-41137,http://www.roadrun.co.kr/schedule/view.php?no=41137,2026-06-14T20:48:47,2026-06-14,2026 울진금강송힐링마라톤,2026년9월13일 출발시간:09:00,2026-09-13,2026년9월13일 출발시간:09:00,09:00,경북,경상북도,울진종합운동장,,"하프,10km,5km,7인1팀단체전,가족4인단체전","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,울진군,2026-01-01,2026-06-30,접수중,http://www.ujrun.kr,청정바다가 있고 금강송숲길이 있고 욍피천에 은어가 살고 케이블카도있고 관광지도 할인해 주고 코스는 평탄하고 모든게 힐링이 되는 곳 울진 정말 좋아요,,,,36.9584305195255,129.374772289067
마라톤온라인,roadrun-41629,http://www.roadrun.co.kr/schedule/view.php?no=41629,2026-06-14T20:48:49,2026-06-14,제18회 사이버 영토 수호 마라톤,2026년9월19일 출발시간:오전 8시 출발,2026-09-19,2026년9월19일 출발시간:오전 8시 출발,08:00,서울,서울특별시,여의도 물빛무대 앞 광,,"하프,10km,5km,걷기3km","[21.0975, 10.0, 5.0, 3.0]","[""하프"", ""10km"", ""5km"", ""3km""]",False,True,True,True,걷기,(사)21세기경제사회연구원,2026-06-17,2026-08-03,접수전,http://www.cyber-run.com,2026 제18회 사이버 영토 수호 마라톤대회 일시 : 2026년 9월 19일 토요일 오전 8시 출발 장소 : 여의도 한강공원 물빛무대,,,,37.53559981385399,126.89949476815711
마라톤온라인,roadrun-41541,http://www.roadrun.co.kr/schedule/view.php?no=41541,2026-06-14T20:48:51,2026-06-14,2026 금산인삼축제 마라톤,2026년9월19일 출발시간:오전 8시 30,2026-09-19,2026년9월19일 출발시간:오전 8시 30,08:00,충남,충청남도,금산세계인삼엑스포주차장,,"하프,10km,4km","[21.0975, 10.0, 4.0]","[""하프"", ""10km"", ""4km""]",False,True,True,False,로드,전마협,2026-04-17,2026-08-19,접수중,http://mara1080.com/event/2044eb82-fcdb-4e56-b79b-f3543a6a360d,"2026 금산인삼축제 마라톤대회 ▶종  목 : 4km / 10km / Half ▶기념품 : 월드런 반팔티 증정! ▶주  최 : 전국마라톤협회 ▶후  원 : 금산군, 금산군의회, 금산군체육회 ▶협  찬 : 농협중앙회 금산군지부, 금산농협 협동조합, 금산인삼농협 협동조합 ▶협  력 : 금산마라톤클럽, 금산사랑마라톤클럽, 월드런, 전사모 페이싱팀 선착순 3,000명 접수 및 입금자순 마감됩니다. 많은 관심과 참여 바랍니다. 감사합니다.😊",,,,36.098594943023905,127.50432150845857
마라톤온라인,roadrun-41630,http://www.roadrun.co.kr/schedule/view.php?no=41630,2026-06-14T20:48:56,2026-06-14,2026 한돈런,2026년9월20일 출발시간:08:00,2026-09-20,2026년9월20일 출발시간:08:00,08:00,경기,경기도,미사 조정경기장,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,"한돈자조금위원회, 런코리아",2026-06-26,2026-08-30,접수전,http://handonrun.com/,"2026 한돈런은 한돈자조금관리위원회가 주최하는 건강과 맛이 함께하는 달리기 축제입니다. 기록보다 즐거움,완주보다 함께함을 더 소중하게 생각합니다. 5km든 10km든, 내 페이스대로 달리고 난 뒤 따뜻한 한돈 한 상이 기다립니다. 달리는 순간도, 먹는 순간도,우리 모두 빛나는 한돈 러너가 됩니다.",,,,37.55396372383619,127.21425542591908
마라톤온라인,roadrun-41594,http://www.roadrun.co.kr/schedule/view.php?no=41594,2026-06-14T20:48:59,2026-06-14,2026(20회) 선사마라톤 축제,2026년9월20일 출발시간:09:00,2026-09-20,2026년9월20일 출발시간:09:00,09:00,서울,서울특별시,서울 암사동 유적앞 특설무대,,"하프,10km,5km,5km 걷기","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,걷기,강동구 육상연맹,2026-06-08,2026-06-11,마감,http://www.gomarathon.co.kr/,"인터넷 접수 강동구민 6윌8일 선착순 1,000명 강동구민,일반인 6월11일 선착순 1,800명",,,,37.54986524606627,127.12847384051042
마라톤온라인,roadrun-41605,http://www.roadrun.co.kr/schedule/view.php?no=41605,2026-06-14T20:49:02,2026-06-14,2026 동대문마라톤,2026년9월20일 출발시간:08:30,2026-09-20,2026년9월20일 출발시간:08:30,08:30,서울,서울특별시,중랑천 제1수변공원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,동대문구육상연맹,2026-06-10,2026-08-10,접수중,http://www.runddm.com,"동대문구, 동대문구체육회, 서울시육상연맹에서 후원하고 동대문구육상연맹에서 매년 9월에 개최하는 마라톤대회입니다. 시상과 함께 다수의 경품이 마련되어 있습니다. 아름다운 풍경을 자랑하는 동대문구 중랑천에서 달리기를 사랑하는 러너 여러분들의 뜨거운 관심과 참여 부탁드립니다. 자세한 사항은 대회 홈페이지를 참고하시고 궁금한 점은 홈페이지의 고객센터로 문의하시거나 자유게시판에 글을 남겨주시면 성심껏 답변드리도록 하겠습니다.",,,,37.5897928353235,127.070847357397
마라톤온라인,roadrun-41588,http://www.roadrun.co.kr/schedule/view.php?no=41588,2026-06-14T20:49:04,2026-06-14,2026 공주마라톤,2026년9월20일 출발시간:08:00,2026-09-20,2026년9월20일 출발시간:08:00,08:00,충남,충청남도,공주시민운동장,,"풀,하프,10km,32km","[42.195, 32.0, 21.0975, 10.0]","[""풀"", ""32km"", ""하프"", ""10km""]",True,True,True,False,로드,동아일보,2026-05-14,2026-05-21,마감,http://www.gongjumarathon.com/,"■참가 부문 및 참가비 : 풀-32K 코스 70,000원 하프코스 60,000원 10Km 50,000원",,,,36.461547427252285,127.10906405906118
마라톤온라인,roadrun-41351,http://www.roadrun.co.kr/schedule/view.php?no=41351,2026-06-14T20:49:06,2026-06-14,제19회 가평자라섬 전국마라톤,2026년9월20일 출발시간:08:30,2026-09-20,2026년9월20일 출발시간:08:30,08:30,경기,경기도,가평종합운동장(경기),,"하프,10km,5km,10Km커플런,4.2Km 가족런","[21.0975, 10.0, 5.0, 4.2]","[""하프"", ""10km"", ""5km"", ""4.2km""]",False,True,True,True,로드,"가평군체육회, 세계일보",2026-04-14,2026-05-30,마감,http://gprun.com/,-청정지역-관광의도시 가평군에서 마라톤가족 여러분을 모십니다 -5km 가족런은 전국에서 참여하실수 있습니다,,,,37.825491488437,127.507057692741
마라톤온라인,roadrun-41608,http://www.roadrun.co.kr/schedule/view.php?no=41608,2026-06-14T20:49:10,2026-06-14,2026 천사데이기념 동두천천사마라톤,2026년10월3일 출발시간:9:00,2026-10-03,2026년10월3일 출발시간:9:00,09:00,경기,경기도,경기도 동두천시 캠프보산,,"10km,5km,걷기 2Km","[10.0, 5.0, 2.0]","[""10km"", ""5km"", ""2km""]",False,False,True,True,걷기,(사)희망지킴이 천사운동본부,2026-06-20,2026-09-30,접수전,http://hope1004.org,"다시 뛴다~ 천사마라톤은 단순한 달리기가 아닌, 소외된 이웃에게 희망을 전하는 사랑의 발걸음입니다. 당신의 한걸음, 한 걸음이 누군가에겐 삶의 전환점이 됩니다. 천사마라톤은 도움이 필요한 이웃을 위해 작은 기부와 큰 마음을 모으는 마라톤입니다. ◦ 기록보다 마음 ◦ 경쟁보다 나눔 ◦ 함께여서 더 아름다운 마라톤 걷거나 뛰거나, 누구나 참여할 수 있어요. 우리 함께  다시 한번 희망을 향해 뛰어볼까요? 지금 신청하고 따뜻한 여정을 시작하세요~",,,,37.91630885721543,127.05743857954698
마라톤온라인,roadrun-41574,http://www.roadrun.co.kr/schedule/view.php?no=41574,2026-06-14T20:49:12,2026-06-14,제25회 김제새만금 지평선 전국마라톤,2026년10월3일 출발시간:09:00,2026-10-03,2026년10월3일 출발시간:09:00,09:00,전북,전북특별자치도,김제시민운동장 일원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,김제스포츠클럽,2026-05-20,2026-05-20,마감,http://gimjesm.co.kr,제25회 김제새만금 지평선 전국마라톤대회,,,,35.811934826145276,126.90076046802287
마라톤온라인,roadrun-41491,http://www.roadrun.co.kr/schedule/view.php?no=41491,2026-06-14T20:49:17,2026-06-14,2026 서산 코스모스 황금들녘 마라톤 대회,2026년10월3일 출발시간:오전 9시,2026-10-03,2026년10월3일 출발시간:오전 9시,09:00,충남,충청남도,서산스포츠테마파크,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,서산시체육회,2026-03-20,2026-09-03,접수중,http://mara1080.com/event/fcaa0bc8-1489-47c3-8fec-8e5a5c17284e,선착순 7000명 마감됩니다. 조기 마감될 수 있으므로 신청 및 입금을 서둘러주세요! 감사합니다.,,,,36.726533689896115,126.45929805719183
마라톤온라인,roadrun-41560,http://www.roadrun.co.kr/schedule/view.php?no=41560,2026-06-14T20:49:20,2026-06-14,2026 파주북시티마라톤,2026년10월4일 출발시간:08:40,2026-10-04,2026년10월4일 출발시간:08:40,08:40,경기,경기도,파주출판도시,,"10km,5km,3Km(거북이마라톤)","[10.0, 5.0, 3.0]","[""10km"", ""5km"", ""3km""]",False,False,True,True,로드,(사)파주출판도시입주기업체협의,2026-05-04,2026-08-10,접수중,http://runbookcity.com,"완벽한 평지 코스와 드넓고 매끄러운 도로 위에서 자연과 현대 건축물이 어우러진 문화예술 도시 파주북시티를 달려보세요. 파주출판도시의 아름다운 건축과 자연으로 구성된 10 KM 코스는 넓은 대로의 완전한 평지로, 기록도전을 위한 최적의 코스입니다. 출판도시의 주로를 왕복하는 5 KM 코스는 모던 건축물부터 한옥까지 출판도시의 정취를 느껴볼 수 있는 코스입니다. 출판도시의 가장 아름다운 길로 가을의 정취를 만끽하며 뛸 수 있는 코스입니다. 아름다운 건축물과 자연 생태환경을 감상하며 달려보세요.",,,,37.7090806994679,126.686639856943
마라톤온라인,roadrun-41516,http://www.roadrun.co.kr/schedule/view.php?no=41516,2026-06-14T20:49:23,2026-06-14,2026 안동마라톤,2026년10월4일 출발시간:8시,2026-10-04,2026년10월4일 출발시간:8시,08:00,경북,경상북도,안동시민운동장,,"풀,하프,10km,5km","[42.195, 21.0975, 10.0, 5.0]","[""풀"", ""하프"", ""10km"", ""5km""]",True,True,True,True,로드,"안동시, 매일신문사",2026-04-13,2026-07-31,접수중,http://www.admarathon.kr,2026 안동마라톤대회,,,,36.54910776869417,128.72515803066727
마라톤온라인,roadrun-41332,http://www.roadrun.co.kr/schedule/view.php?no=41332,2026-06-14T20:49:25,2026-06-14,제20회 달서하프마라톤,2026년10월4일 출발시간:08:30,2026-10-04,2026년10월4일 출발시간:08:30,08:30,대구,대구광역시,대구 달서구 호림강나루공원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,달서구체육회,2026-05-20,2026-06-30,접수중,http://www.달서하프마라톤.kr,"종목 별 접수일정 다릅니다. 홈페이지 공지사항 확인 니다. 5월20일 : 단체 및 개인 10km 5월21일 : 단체 및 개인 하프, 5km",,,,35.83446538549,128.483642119523
마라톤온라인,roadrun-41571,http://www.roadrun.co.kr/schedule/view.php?no=41571,2026-06-14T20:49:28,2026-06-14,2026 홍천사랑마라톤,2026년10월4일 출발시간:09:00,2026-10-04,2026년10월4일 출발시간:09:00,09:00,강원,강원특별자치도,홍천종합운동장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"홍천시체육회, 홍천육상연맹",2026-05-19,2026-08-31,접수중,http://www.hongcheonrun.net/,10/4일 홍천사랑마라톤대회! 5/19(화) 오후 2시부터 접수시작.,,,,37.7080179762245,127.904839582427
마라톤온라인,roadrun-41551,http://www.roadrun.co.kr/schedule/view.php?no=41551,2026-06-14T20:49:30,2026-06-14,2026 서울오픈마라톤,2026년10월5일 출발시간:07:30~,2026-10-05,2026년10월5일 출발시간:07:30~,07:30,서울,서울특별시,광화문광장(예정),,"하프,10km","[21.0975, 10.0]","[""하프"", ""10km""]",False,True,True,False,로드,(사)한국체육개발원 등,2026-04-26,2026-05-26,마감,http://seoulopen.or.kr,지속 가능한 러닝 문화 만들기 일환으로 개최되는 대회,,,,37.572602860810186,126.97691639601517
마라톤온라인,roadrun-41352,http://www.roadrun.co.kr/schedule/view.php?no=41352,2026-06-14T20:49:33,2026-06-14,제26회 홍성마라톤,2026년10월9일 출발시간:08:00,2026-10-09,2026년10월9일 출발시간:08:00,08:00,충남,충청남도,홍주 종합경기장,,"하프,10km,5km,10km 단체런(5인)","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,홍성군체육회,2026-03-25,2026-04-14,마감,http://amarunhs.com,-이봉주 보스턴마라톤 제패기념 마라톤대회입니다 -부상에서 완쾌되는 이봉주 선수와 함께하는 마라톤행사입니다 -전국 제일의 먹거리를 준비합니다,,,,36.6066571238299,126.643833390054
마라톤온라인,roadrun-41601,http://www.roadrun.co.kr/schedule/view.php?no=41601,2026-06-14T20:49:35,2026-06-14,제5회 구미시장배 금오산트레일 레이스,2026년10월10일 출발시간:08시,2026-10-10,2026년10월10일 출발시간:08시,08:00,경북,경상북도,금오산 공영 대주차장,,"10km,18k, 23k","[23.0, 18.0, 10.0]","[""23km"", ""18km"", ""10km""]",False,False,True,False,트레일,"구미시산악연맹, 구미트레일런",2026-06-15,2026-07-31,접수전,http://cafe.naver.com/gumitrailrunnerclub,"도심의 소음에서 벗어나 깊은 숲의 숨결과 바람의 소리를 따라 달리는 순간. 금오산 트레일 레이스는 단순한 대회가 아닙니다. 자연 속으로 스며들어 나 자신과 마주하는 특별한 경험입니다. 푸른 능선을 따라 이어지는 아름다운 트레일, 숲 사이로 비추는 햇살, 발끝으로 전해지는 자연의 감각까지. 금오산의 모든 길은 여러분에게 잊지 못할 감동을 선물합니다. 누군가는 기록을 위해 달리고, 누군가는 자유를 느끼기 위해 걷습니다. 하지만 결승선을 지나며 모두가 같은 마음을 이야기합니다. “다시 오고 싶다.” 힘들지만 행복하고, 도전이지만 힐링이 되는 시간. 함께 달리는 사람들의 응원과 자연이 주는 에너지는 여러분의 일상에 오래도록 특별한 기억으로 남게 될 것입니다. 올해 가장 아름다운 도전. 자연과 사람이 하나 되는 순간. 금오산 트레일 레이스에서 당신의 새로운 이야기가 시작됩니다.",,,,36.0673230078919,128.297436017778
마라톤온라인,roadrun-41567,http://www.roadrun.co.kr/schedule/view.php?no=41567,2026-06-14T20:49:38,2026-06-14,제9회 거제시장배 섬꽃 전국 마라톤,2026년10월10일 출발시간:오전 8시 30분,2026-10-10,2026년10월10일 출발시간:오전 8시 30분,08:30,경남,경상남도,거제스포츠파크,,"하프,10km,4km","[21.0975, 10.0, 4.0]","[""하프"", ""10km"", ""4km""]",False,True,True,False,로드,"거제시, 거제시체육회",2026-05-08,2026-09-10,접수중,http://mara1080.com/event/b43655f0-60be-4c97-ad62-d377f6586ae0,"● 일시 : 2026년 10월 10일(토)  출발: 오전 8시 30분 (집결: 오전 7시 30분) ● 장소 : 거제스포츠파크 ● 주최 : 거제시, 거제시체육회 ● 주관 : 거제시육상연맹, 전국마라톤협회 ● 후원 : 거제시의회, 거제경찰서, 거제소방서, 거제보건소 ● 협력 : 월드런(world run), 전사모 페이싱팀 4km :1500명 10km : 2500명 Half : 2000명 선착순 6000명 접수 및 입금 완료순 마감됩니다. 위 기간보다 조기 마감될 수 있습니다. 신청 및 입금을 서둘러 주시기 바랍니다 감사합니다!",,,,34.85181984768243,128.581503845015
마라톤온라인,roadrun-41510,http://www.roadrun.co.kr/schedule/view.php?no=41510,2026-06-14T20:49:41,2026-06-14,제5회 무등산지오마라톤,2026년10월10일 출발시간:07:00,2026-10-10,2026년10월10일 출발시간:07:00,07:00,전남,전라남도,화순 금호스파리조트,,"하프,10km,5km,30km","[30.0, 21.0975, 10.0, 5.0]","[""30km"", ""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"광주,전라남도,담양군,화순군",2026-05-18,2026-06-18,접수중,http://georun.kr/ko/,"자연이 숨 쉬는 길, 무등산 지질공원을 따라 달리는 특별한 하루 🌿 무등산권 지오마라톤대회에서 자연과 하나 되는 순간을 만나보세요.",,,,35.16346727890561,127.08384385325175
